month,part_id,x,y,height_um,product_test_score
previous,P-0024,3,9,39.8611,94.938
previous,P-0024,4,9,40.5478,94.938
previous,P-0024,5,9,40.6922,94.938
previous,P-0024,6,9,40.5869,94.938
previous,P-0024,7,9,40.586,94.938
previous,P-0024,8,9,41.0301,94.938
previous,P-0024,9,9,41.3185,94.938
previous,P-0025,0,0,39.8858,96.476
previous,P-0025,1,0,39.9467,96.476
previous,P-0025,2,0,39.9786,96.476
previous,P-0025,3,0,40.5639,96.476
previous,P-0025,4,0,40.3318,96.476
previous,P-0025,5,0,40.3847,96.476
previous,P-0025,6,0,40.616,96.476
previous,P-0025,7,0,40.7202,96.476
previous,P-0025,8,0,40.7578,96.476
previous,P-0025,9,0,40.6521,96.476
previous,P-0025,0,1,39.8472,96.476
previous,P-0025,1,1,39.9966,96.476
previous,P-0025,2,1,40.1457,96.476
previous,P-0025,3,1,40.2487,96.476
previous,P-0025,4,1,40.3434,96.476
previous,P-0025,5,1,40.2216,96.476
previous,P-0025,6,1,40.9726,96.476
previous,P-0025,7,1,40.6932,96.476
previous,P-0025,8,1,40.8403,96.476
previous,P-0025,9,1,40.9015,96.476
previous,P-0025,0,2,39.7574,96.476
previous,P-0025,1,2,39.7205,96.476
previous,P-0025,2,2,39.9785,96.476
previous,P-0025,3,2,39.9586,96.476
previous,P-0025,4,2,39.9661,96.476
previous,P-0025,5,2,40.7204,96.476
previous,P-0025,6,2,40.5915,96.476
previous,P-0025,7,2,40.5595,96.476
previous,P-0025,8,2,40.6455,96.476
previous,P-0025,9,2,40.831,96.476
previous,P-0025,0,3,39.6815,96.476
previous,P-0025,1,3,39.7143,96.476
previous,P-0025,2,3,40.1874,96.476
previous,P-0025,3,3,39.8902,96.476
previous,P-0025,4,3,40.3772,96.476
previous,P-0025,5,3,40.273,96.476
previous,P-0025,6,3,40.4144,96.476
previous,P-0025,7,3,40.4016,96.476
previous,P-0025,8,3,40.3499,96.476
previous,P-0025,9,3,40.5119,96.476
previous,P-0025,0,4,39.6778,96.476
previous,P-0025,1,4,39.5882,96.476
previous,P-0025,2,4,39.7079,96.476
previous,P-0025,3,4,40.105,96.476
previous,P-0025,4,4,40.1572,96.476
previous,P-0025,5,4,39.9547,96.476
previous,P-0025,6,4,40.5019,96.476
previous,P-0025,7,4,40.6141,96.476
previous,P-0025,8,4,40.4313,96.476
previous,P-0025,9,4,40.2577,96.476
previous,P-0025,0,5,39.2879,96.476
previous,P-0025,1,5,39.5607,96.476
previous,P-0025,2,5,39.9943,96.476
previous,P-0025,3,5,39.9204,96.476
previous,P-0025,4,5,39.7825,96.476
previous,P-0025,5,5,40.3704,96.476
previous,P-0025,6,5,40.1994,96.476
previous,P-0025,7,5,40.4494,96.476
previous,P-0025,8,5,40.3396,96.476
previous,P-0025,9,5,40.1387,96.476
previous,P-0025,0,6,39.1383,96.476
previous,P-0025,1,6,39.426,96.476
previous,P-0025,2,6,39.7494,96.476
previous,P-0025,3,6,39.8852,96.476
previous,P-0025,4,6,40.2518,96.476
previous,P-0025,5,6,40.0179,96.476
previous,P-0025,6,6,40.1047,96.476
previous,P-0025,7,6,40.0436,96.476
previous,P-0025,8,6,40.4756,96.476
previous,P-0025,9,6,40.6598,96.476
previous,P-0025,0,7,39.2522,96.476
previous,P-0025,1,7,39.4653,96.476
previous,P-0025,2,7,39.6671,96.476
previous,P-0025,3,7,39.572,96.476
previous,P-0025,4,7,39.5066,96.476
previous,P-0025,5,7,39.9567,96.476
previous,P-0025,6,7,40.135,96.476
previous,P-0025,7,7,39.9601,96.476
previous,P-0025,8,7,40.2171,96.476
previous,P-0025,9,7,40.6795,96.476
previous,P-0025,0,8,39.4688,96.476
previous,P-0025,1,8,39.4826,96.476
previous,P-0025,2,8,39.4126,96.476
previous,P-0025,3,8,39.7359,96.476
previous,P-0025,4,8,39.4364,96.476
previous,P-0025,5,8,39.8179,96.476
previous,P-0025,6,8,39.8423,96.476
previous,P-0025,7,8,40.1679,96.476
previous,P-0025,8,8,39.7327,96.476
previous,P-0025,9,8,40.6647,96.476
previous,P-0025,0,9,39.0913,96.476
previous,P-0025,1,9,39.583,96.476
previous,P-0025,2,9,39.5407,96.476
previous,P-0025,3,9,39.5814,96.476
previous,P-0025,4,9,39.675,96.476
previous,P-0025,5,9,39.7506,96.476
previous,P-0025,6,9,39.7503,96.476
previous,P-0025,7,9,40.0098,96.476
previous,P-0025,8,9,39.9896,96.476
previous,P-0025,9,9,40.2124,96.476
previous,P-0026,0,0,40.1404,96.59
previous,P-0026,1,0,40.0668,96.59
previous,P-0026,2,0,40.0686,96.59
previous,P-0026,3,0,40.3934,96.59
previous,P-0026,4,0,40.5121,96.59
previous,P-0026,5,0,40.5733,96.59
previous,P-0026,6,0,40.6425,96.59
previous,P-0026,7,0,40.9128,96.59
previous,P-0026,8,0,40.7083,96.59
previous,P-0026,9,0,40.8493,96.59
previous,P-0026,0,1,39.8736,96.59
previous,P-0026,1,1,40.0469,96.59
previous,P-0026,2,1,40.0479,96.59
previous,P-0026,3,1,40.1493,96.59
previous,P-0026,4,1,40.5237,96.59
previous,P-0026,5,1,40.4496,96.59
previous,P-0026,6,1,40.716,96.59
previous,P-0026,7,1,40.6828,96.59
previous,P-0026,8,1,40.6672,96.59
previous,P-0026,9,1,41.1115,96.59
previous,P-0026,0,2,39.8194,96.59
previous,P-0026,1,2,40.0441,96.59
previous,P-0026,2,2,40.2098,96.59
previous,P-0026,3,2,40.141,96.59
previous,P-0026,4,2,40.2302,96.59
previous,P-0026,5,2,40.2387,96.59
previous,P-0026,6,2,40.5056,96.59
previous,P-0026,7,2,40.4591,96.59
previous,P-0026,8,2,40.6607,96.59
previous,P-0026,9,2,40.7625,96.59
previous,P-0026,0,3,39.7078,96.59
previous,P-0026,1,3,39.9487,96.59
previous,P-0026,2,3,40.2008,96.59
previous,P-0026,3,3,40.2329,96.59
previous,P-0026,4,3,39.8438,96.59
previous,P-0026,5,3,40.3048,96.59
previous,P-0026,6,3,40.8039,96.59
previous,P-0026,7,3,40.5315,96.59
previous,P-0026,8,3,40.5689,96.59
previous,P-0026,9,3,40.9753,96.59
previous,P-0026,0,4,39.7269,96.59
previous,P-0026,1,4,40.0334,96.59
previous,P-0026,2,4,39.8869,96.59
previous,P-0026,3,4,40.0894,96.59
previous,P-0026,4,4,40.0009,96.59
previous,P-0026,5,4,40.3988,96.59
previous,P-0026,6,4,40.3175,96.59
previous,P-0026,7,4,40.4602,96.59
previous,P-0026,8,4,40.7186,96.59
previous,P-0026,9,4,40.7499,96.59
previous,P-0026,0,5,39.6259,96.59
previous,P-0026,1,5,39.4978,96.59
previous,P-0026,2,5,39.8223,96.59
previous,P-0026,3,5,39.8753,96.59
previous,P-0026,4,5,40.0435,96.59
previous,P-0026,5,5,40.1066,96.59
previous,P-0026,6,5,40.4771,96.59
previous,P-0026,7,5,40.4582,96.59
previous,P-0026,8,5,40.4127,96.59
previous,P-0026,9,5,40.717,96.59
previous,P-0026,0,6,39.8438,96.59
previous,P-0026,1,6,39.5614,96.59
previous,P-0026,2,6,39.7292,96.59
previous,P-0026,3,6,39.7459,96.59
previous,P-0026,4,6,40.0346,96.59
previous,P-0026,5,6,40.4479,96.59
previous,P-0026,6,6,40.3927,96.59
previous,P-0026,7,6,40.2329,96.59
previous,P-0026,8,6,40.5189,96.59
previous,P-0026,9,6,40.7423,96.59
previous,P-0026,0,7,39.2234,96.59
previous,P-0026,1,7,39.4278,96.59
previous,P-0026,2,7,39.8695,96.59
previous,P-0026,3,7,39.5342,96.59
previous,P-0026,4,7,39.913,96.59
previous,P-0026,5,7,40.1346,96.59
previous,P-0026,6,7,40.169,96.59
previous,P-0026,7,7,40.2045,96.59
previous,P-0026,8,7,40.5826,96.59
previous,P-0026,9,7,40.6019,96.59
previous,P-0026,0,8,39.8478,96.59
previous,P-0026,1,8,39.3403,96.59
previous,P-0026,2,8,39.5414,96.59
previous,P-0026,3,8,39.722,96.59
previous,P-0026,4,8,40.0688,96.59
previous,P-0026,5,8,40.0721,96.59
previous,P-0026,6,8,39.9726,96.59
previous,P-0026,7,8,39.9797,96.59
previous,P-0026,8,8,40.0734,96.59
previous,P-0026,9,8,40.7,96.59
previous,P-0026,0,9,39.3841,96.59
previous,P-0026,1,9,39.5154,96.59
previous,P-0026,2,9,39.3949,96.59
previous,P-0026,3,9,39.677,96.59
previous,P-0026,4,9,39.618,96.59
previous,P-0026,5,9,39.8998,96.59
previous,P-0026,6,9,39.9233,96.59
previous,P-0026,7,9,39.9649,96.59
previous,P-0026,8,9,40.4226,96.59
previous,P-0026,9,9,40.554,96.59
previous,P-0027,0,0,40.092,95.693
previous,P-0027,1,0,40.0411,95.693
previous,P-0027,2,0,40.1797,95.693
previous,P-0027,3,0,39.8729,95.693
previous,P-0027,4,0,39.7919,95.693
previous,P-0027,5,0,40.2992,95.693
previous,P-0027,6,0,39.7441,95.693
previous,P-0027,7,0,40.1906,95.693
previous,P-0027,8,0,40.2964,95.693
previous,P-0027,9,0,39.9856,95.693
previous,P-0027,0,1,39.9822,95.693
previous,P-0027,1,1,39.7561,95.693
previous,P-0027,2,1,39.9509,95.693
previous,P-0027,3,1,40.0605,95.693
previous,P-0027,4,1,40.0591,95.693
previous,P-0027,5,1,39.972,95.693
previous,P-0027,6,1,39.9632,95.693
previous,P-0027,7,1,40.2016,95.693
previous,P-0027,8,1,40.2577,95.693
previous,P-0027,9,1,40.3202,95.693
previous,P-0027,0,2,39.6286,95.693
previous,P-0027,1,2,39.7665,95.693
previous,P-0027,2,2,39.678,95.693
previous,P-0027,3,2,40.0935,95.693
previous,P-0027,4,2,39.8174,95.693
previous,P-0027,5,2,40.1241,95.693
previous,P-0027,6,2,40.2365,95.693
previous,P-0027,7,2,40.2573,95.693
previous,P-0027,8,2,39.8444,95.693
previous,P-0027,9,2,39.8111,95.693
previous,P-0027,0,3,39.4225,95.693
previous,P-0027,1,3,39.4944,95.693
previous,P-0027,2,3,40.1497,95.693
previous,P-0027,3,3,39.9087,95.693
previous,P-0027,4,3,39.6747,95.693
previous,P-0027,5,3,39.7715,95.693
previous,P-0027,6,3,40.2684,95.693
previous,P-0027,7,3,40.2436,95.693
previous,P-0027,8,3,39.7838,95.693
previous,P-0027,9,3,40.1612,95.693
previous,P-0027,0,4,39.4517,95.693
previous,P-0027,1,4,39.5686,95.693
previous,P-0027,2,4,39.4462,95.693
previous,P-0027,3,4,39.6917,95.693
previous,P-0027,4,4,39.6365,95.693
previous,P-0027,5,4,40.0989,95.693
previous,P-0027,6,4,39.7328,95.693
previous,P-0027,7,4,40.1396,95.693
previous,P-0027,8,4,39.8729,95.693
previous,P-0027,9,4,39.5963,95.693
previous,P-0027,0,5,39.2977,95.693
previous,P-0027,1,5,39.2846,95.693
previous,P-0027,2,5,39.6762,95.693
previous,P-0027,3,5,39.4502,95.693
previous,P-0027,4,5,39.6394,95.693
previous,P-0027,5,5,39.826,95.693
previous,P-0027,6,5,39.5871,95.693
previous,P-0027,7,5,40.0769,95.693
previous,P-0027,8,5,39.8748,95.693
previous,P-0027,9,5,39.8533,95.693
previous,P-0027,0,6,39.0286,95.693
previous,P-0027,1,6,39.303,95.693
previous,P-0027,2,6,39.4314,95.693
previous,P-0027,3,6,39.3319,95.693
previous,P-0027,4,6,39.7685,95.693
previous,P-0027,5,6,39.6665,95.693
previous,P-0027,6,6,39.5404,95.693
previous,P-0027,7,6,39.6576,95.693
previous,P-0027,8,6,39.7374,95.693
previous,P-0027,9,6,40.0887,95.693
previous,P-0027,0,7,39.2517,95.693
previous,P-0027,1,7,39.1307,95.693
previous,P-0027,2,7,39.2413,95.693
previous,P-0027,3,7,39.3603,95.693
previous,P-0027,4,7,39.5973,95.693
previous,P-0027,5,7,39.6125,95.693
previous,P-0027,6,7,39.6626,95.693
previous,P-0027,7,7,39.5834,95.693
previous,P-0027,8,7,39.3324,95.693
previous,P-0027,9,7,39.7094,95.693
previous,P-0027,0,8,38.9104,95.693
previous,P-0027,1,8,39.2438,95.693
previous,P-0027,2,8,39.0094,95.693
previous,P-0027,3,8,39.3014,95.693
previous,P-0027,4,8,39.4974,95.693
previous,P-0027,5,8,39.7704,95.693
previous,P-0027,6,8,39.3527,95.693
previous,P-0027,7,8,39.7351,95.693
previous,P-0027,8,8,39.6716,95.693
previous,P-0027,9,8,39.4209,95.693
previous,P-0027,0,9,38.9139,95.693
previous,P-0027,1,9,38.9108,95.693
previous,P-0027,2,9,38.9631,95.693
previous,P-0027,3,9,38.9053,95.693
previous,P-0027,4,9,39.0491,95.693
previous,P-0027,5,9,38.8194,95.693
previous,P-0027,6,9,39.3372,95.693
previous,P-0027,7,9,39.6097,95.693
previous,P-0027,8,9,39.3945,95.693
previous,P-0027,9,9,39.3595,95.693
previous,P-0028,0,0,40.046,95.979
previous,P-0028,1,0,40.203,95.979
previous,P-0028,2,0,39.9805,95.979
previous,P-0028,3,0,40.5368,95.979
previous,P-0028,4,0,40.5722,95.979
previous,P-0028,5,0,40.4451,95.979
previous,P-0028,6,0,40.8131,95.979
previous,P-0028,7,0,41.2768,95.979
previous,P-0028,8,0,41.4003,95.979
previous,P-0028,9,0,41.9132,95.979
previous,P-0028,0,1,39.738,95.979
previous,P-0028,1,1,39.6367,95.979
previous,P-0028,2,1,40.027,95.979
previous,P-0028,3,1,40.3482,95.979
previous,P-0028,4,1,40.5844,95.979
previous,P-0028,5,1,40.7716,95.979
previous,P-0028,6,1,41.0663,95.979
previous,P-0028,7,1,41.4394,95.979
previous,P-0028,8,1,41.387,95.979
previous,P-0028,9,1,41.099,95.979
previous,P-0028,0,2,39.7844,95.979
previous,P-0028,1,2,39.6509,95.979
previous,P-0028,2,2,40.0982,95.979
previous,P-0028,3,2,40.7556,95.979
previous,P-0028,4,2,40.284,95.979
previous,P-0028,5,2,41.1963,95.979
previous,P-0028,6,2,41.1157,95.979
previous,P-0028,7,2,41.2421,95.979
previous,P-0028,8,2,41.0851,95.979
previous,P-0028,9,2,41.4728,95.979
previous,P-0028,0,3,39.6252,95.979
previous,P-0028,1,3,39.8156,95.979
previous,P-0028,2,3,40.1901,95.979
previous,P-0028,3,3,40.8625,95.979
previous,P-0028,4,3,40.7898,95.979
previous,P-0028,5,3,40.8023,95.979
previous,P-0028,6,3,41.0871,95.979
previous,P-0028,7,3,41.1047,95.979
previous,P-0028,8,3,41.4553,95.979
previous,P-0028,9,3,41.2373,95.979
previous,P-0028,0,4,39.854,95.979
previous,P-0028,1,4,39.682,95.979
previous,P-0028,2,4,40.1471,95.979
previous,P-0028,3,4,40.6239,95.979
previous,P-0028,4,4,40.961,95.979
previous,P-0028,5,4,40.423,95.979
previous,P-0028,6,4,40.7924,95.979
previous,P-0028,7,4,41.1713,95.979
previous,P-0028,8,4,41.4454,95.979
previous,P-0028,9,4,41.3363,95.979
previous,P-0028,0,5,39.667,95.979
previous,P-0028,1,5,39.9357,95.979
previous,P-0028,2,5,40.1588,95.979
previous,P-0028,3,5,40.3939,95.979
previous,P-0028,4,5,40.616,95.979
previous,P-0028,5,5,41.1016,95.979
previous,P-0028,6,5,40.9494,95.979
previous,P-0028,7,5,41.3773,95.979
previous,P-0028,8,5,41.2876,95.979
previous,P-0028,9,5,41.2998,95.979
previous,P-0028,0,6,39.5884,95.979
previous,P-0028,1,6,39.5839,95.979
previous,P-0028,2,6,39.9392,95.979
previous,P-0028,3,6,40.2292,95.979
previous,P-0028,4,6,40.595,95.979
previous,P-0028,5,6,41.061,95.979
previous,P-0028,6,6,40.8791,95.979
previous,P-0028,7,6,40.9182,95.979
previous,P-0028,8,6,41.4038,95.979
previous,P-0028,9,6,41.4162,95.979
previous,P-0028,0,7,39.7855,95.979
previous,P-0028,1,7,40.009,95.979
previous,P-0028,2,7,40.1769,95.979
previous,P-0028,3,7,40.365,95.979
previous,P-0028,4,7,40.6861,95.979
previous,P-0028,5,7,40.867,95.979
previous,P-0028,6,7,41.0529,95.979
previous,P-0028,7,7,41.2112,95.979
previous,P-0028,8,7,41.1782,95.979
previous,P-0028,9,7,41.1753,95.979
previous,P-0028,0,8,39.5038,95.979
previous,P-0028,1,8,39.6834,95.979
previous,P-0028,2,8,39.8308,95.979
previous,P-0028,3,8,40.5106,95.979
previous,P-0028,4,8,40.4307,95.979
previous,P-0028,5,8,40.4374,95.979
previous,P-0028,6,8,41.0455,95.979
previous,P-0028,7,8,40.9872,95.979
previous,P-0028,8,8,41.2918,95.979
previous,P-0028,9,8,41.1766,95.979
previous,P-0028,0,9,39.512,95.979
previous,P-0028,1,9,39.7773,95.979
previous,P-0028,2,9,39.9224,95.979
previous,P-0028,3,9,40.0161,95.979
previous,P-0028,4,9,40.4109,95.979
previous,P-0028,5,9,40.6406,95.979
previous,P-0028,6,9,40.4942,95.979
previous,P-0028,7,9,41.3085,95.979
previous,P-0028,8,9,41.312,95.979
previous,P-0028,9,9,41.1755,95.979
previous,P-0029,0,0,40.0841,94.311
previous,P-0029,1,0,40.3714,94.311
previous,P-0029,2,0,40.2711,94.311
previous,P-0029,3,0,40.3354,94.311
previous,P-0029,4,0,40.6205,94.311
previous,P-0029,5,0,40.9011,94.311
previous,P-0029,6,0,40.8912,94.311
previous,P-0029,7,0,40.9978,94.311
previous,P-0029,8,0,40.8166,94.311
previous,P-0029,9,0,41.2687,94.311
previous,P-0029,0,1,39.8525,94.311
previous,P-0029,1,1,40.1905,94.311
previous,P-0029,2,1,40.2642,94.311
previous,P-0029,3,1,40.3512,94.311
previous,P-0029,4,1,40.464,94.311
previous,P-0029,5,1,40.6793,94.311
previous,P-0029,6,1,40.8215,94.311
previous,P-0029,7,1,40.9225,94.311
previous,P-0029,8,1,41.1896,94.311
previous,P-0029,9,1,40.7454,94.311
previous,P-0029,0,2,39.8128,94.311
previous,P-0029,1,2,40.1462,94.311
previous,P-0029,2,2,40.153,94.311
previous,P-0029,3,2,40.0934,94.311
previous,P-0029,4,2,40.4348,94.311
previous,P-0029,5,2,40.608,94.311
previous,P-0029,6,2,40.4701,94.311
previous,P-0029,7,2,40.6324,94.311
previous,P-0029,8,2,40.6075,94.311
previous,P-0029,9,2,41.049,94.311
previous,P-0029,0,3,39.8832,94.311
previous,P-0029,1,3,39.7744,94.311
previous,P-0029,2,3,39.9563,94.311
previous,P-0029,3,3,40.1374,94.311
previous,P-0029,4,3,40.42,94.311
previous,P-0029,5,3,40.3048,94.311
previous,P-0029,6,3,40.3419,94.311
previous,P-0029,7,3,40.9133,94.311
previous,P-0029,8,3,40.925,94.311
previous,P-0029,9,3,40.7312,94.311
previous,P-0029,0,4,39.9294,94.311
previous,P-0029,1,4,39.7802,94.311
previous,P-0029,2,4,40.1443,94.311
previous,P-0029,3,4,39.9815,94.311
previous,P-0029,4,4,39.8409,94.311
previous,P-0029,5,4,40.1808,94.311
previous,P-0029,6,4,40.256,94.311
previous,P-0029,7,4,40.4365,94.311
previous,P-0029,8,4,40.2967,94.311
previous,P-0029,9,4,40.8534,94.311
previous,P-0029,0,5,39.3556,94.311
previous,P-0029,1,5,39.7729,94.311
previous,P-0029,2,5,39.4465,94.311
previous,P-0029,3,5,39.7799,94.311
previous,P-0029,4,5,40.1839,94.311
previous,P-0029,5,5,40.3303,94.311
previous,P-0029,6,5,40.1921,94.311
previous,P-0029,7,5,40.5756,94.311
previous,P-0029,8,5,40.3021,94.311
previous,P-0029,9,5,40.9714,94.311
previous,P-0029,0,6,39.8665,94.311
previous,P-0029,1,6,39.6901,94.311
previous,P-0029,2,6,39.7339,94.311
previous,P-0029,3,6,39.4871,94.311
previous,P-0029,4,6,40.0067,94.311
previous,P-0029,5,6,40.2556,94.311
previous,P-0029,6,6,40.3329,94.311
previous,P-0029,7,6,40.4367,94.311
previous,P-0029,8,6,40.3053,94.311
previous,P-0029,9,6,40.7516,94.311
previous,P-0029,0,7,39.4431,94.311
previous,P-0029,1,7,39.9276,94.311
previous,P-0029,2,7,39.8655,94.311
previous,P-0029,3,7,39.9015,94.311
previous,P-0029,4,7,39.9687,94.311
previous,P-0029,5,7,39.9099,94.311
previous,P-0029,6,7,40.0645,94.311
previous,P-0029,7,7,40.6979,94.311
previous,P-0029,8,7,40.346,94.311
previous,P-0029,9,7,40.675,94.311
previous,P-0029,0,8,39.5715,94.311
previous,P-0029,1,8,39.6276,94.311
previous,P-0029,2,8,39.7444,94.311
previous,P-0029,3,8,40.1452,94.311
previous,P-0029,4,8,39.9425,94.311
previous,P-0029,5,8,40.1254,94.311
previous,P-0029,6,8,40.1119,94.311
previous,P-0029,7,8,40.2738,94.311
previous,P-0029,8,8,40.5465,94.311
previous,P-0029,9,8,40.88,94.311
previous,P-0029,0,9,39.7522,94.311
previous,P-0029,1,9,39.025,94.311
previous,P-0029,2,9,39.377,94.311
previous,P-0029,3,9,40.1492,94.311
previous,P-0029,4,9,39.7875,94.311
previous,P-0029,5,9,39.9336,94.311
previous,P-0029,6,9,40.0287,94.311
previous,P-0029,7,9,40.0405,94.311
previous,P-0029,8,9,40.2899,94.311
previous,P-0029,9,9,40.4963,94.311
previous,P-0030,0,0,40.0042,95.274
previous,P-0030,1,0,40.0791,95.274
previous,P-0030,2,0,40.0528,95.274
previous,P-0030,3,0,40.1028,95.274
previous,P-0030,4,0,40.0452,95.274
previous,P-0030,5,0,40.523,95.274
previous,P-0030,6,0,40.4459,95.274
previous,P-0030,7,0,40.7718,95.274
previous,P-0030,8,0,40.6965,95.274
previous,P-0030,9,0,40.9895,95.274
previous,P-0030,0,1,39.8806,95.274
previous,P-0030,1,1,39.8597,95.274
previous,P-0030,2,1,40.4538,95.274
previous,P-0030,3,1,40.4096,95.274
previous,P-0030,4,1,39.9488,95.274
previous,P-0030,5,1,40.4472,95.274
previous,P-0030,6,1,40.5716,95.274
previous,P-0030,7,1,40.4828,95.274
previous,P-0030,8,1,40.3693,95.274
previous,P-0030,9,1,40.6435,95.274
previous,P-0030,0,2,39.9552,95.274
previous,P-0030,1,2,39.8792,95.274
previous,P-0030,2,2,40.2194,95.274
previous,P-0030,3,2,39.8835,95.274
previous,P-0030,4,2,40.2865,95.274
previous,P-0030,5,2,40.6848,95.274
previous,P-0030,6,2,40.5229,95.274
previous,P-0030,7,2,40.7541,95.274
previous,P-0030,8,2,40.5469,95.274
previous,P-0030,9,2,40.6852,95.274
previous,P-0030,0,3,39.8122,95.274
previous,P-0030,1,3,39.9035,95.274
previous,P-0030,2,3,40.1508,95.274
previous,P-0030,3,3,39.9737,95.274
previous,P-0030,4,3,40.3744,95.274
previous,P-0030,5,3,40.3931,95.274
previous,P-0030,6,3,40.1663,95.274
previous,P-0030,7,3,40.6381,95.274
previous,P-0030,8,3,40.9204,95.274
previous,P-0030,9,3,40.7775,95.274
previous,P-0030,0,4,39.5097,95.274
previous,P-0030,1,4,40.3715,95.274
previous,P-0030,2,4,39.6295,95.274
previous,P-0030,3,4,39.802,95.274
previous,P-0030,4,4,39.8769,95.274
previous,P-0030,5,4,40.2241,95.274
previous,P-0030,6,4,40.0036,95.274
previous,P-0030,7,4,40.0276,95.274
previous,P-0030,8,4,40.384,95.274
previous,P-0030,9,4,40.4539,95.274
previous,P-0030,0,5,39.7702,95.274
previous,P-0030,1,5,39.9948,95.274
previous,P-0030,2,5,40.2575,95.274
previous,P-0030,3,5,40.0705,95.274
previous,P-0030,4,5,40.2383,95.274
previous,P-0030,5,5,40.1858,95.274
previous,P-0030,6,5,40.5278,95.274
previous,P-0030,7,5,40.6702,95.274
previous,P-0030,8,5,40.368,95.274
previous,P-0030,9,5,40.3089,95.274
previous,P-0030,0,6,39.6837,95.274
previous,P-0030,1,6,39.7907,95.274
previous,P-0030,2,6,39.9192,95.274
previous,P-0030,3,6,40.0431,95.274
previous,P-0030,4,6,40.0846,95.274
previous,P-0030,5,6,39.9771,95.274
previous,P-0030,6,6,40.2396,95.274
previous,P-0030,7,6,40.4137,95.274
previous,P-0030,8,6,40.7127,95.274
previous,P-0030,9,6,40.4132,95.274
previous,P-0030,0,7,39.7498,95.274
previous,P-0030,1,7,39.816,95.274
previous,P-0030,2,7,39.8296,95.274
previous,P-0030,3,7,39.9175,95.274
previous,P-0030,4,7,39.7524,95.274
previous,P-0030,5,7,40.249,95.274
previous,P-0030,6,7,40.3685,95.274
previous,P-0030,7,7,40.2521,95.274
previous,P-0030,8,7,40.494,95.274
previous,P-0030,9,7,40.1673,95.274
previous,P-0030,0,8,39.9831,95.274
previous,P-0030,1,8,39.6637,95.274
previous,P-0030,2,8,39.8391,95.274
previous,P-0030,3,8,40.136,95.274
previous,P-0030,4,8,39.7905,95.274
previous,P-0030,5,8,40.046,95.274
previous,P-0030,6,8,40.0816,95.274
previous,P-0030,7,8,40.3888,95.274
previous,P-0030,8,8,40.1986,95.274
previous,P-0030,9,8,40.5812,95.274
previous,P-0030,0,9,39.7264,95.274
previous,P-0030,1,9,39.4851,95.274
previous,P-0030,2,9,40.0017,95.274
previous,P-0030,3,9,40.2692,95.274
previous,P-0030,4,9,39.8517,95.274
previous,P-0030,5,9,40.0037,95.274
previous,P-0030,6,9,39.9424,95.274
previous,P-0030,7,9,40.2442,95.274
previous,P-0030,8,9,40.5286,95.274
previous,P-0030,9,9,40.2863,95.274
previous,P-0031,0,0,39.7753,92.911
previous,P-0031,1,0,39.7103,92.911
previous,P-0031,2,0,40.068,92.911
previous,P-0031,3,0,40.743,92.911
previous,P-0031,4,0,40.7155,92.911
previous,P-0031,5,0,40.867,92.911
previous,P-0031,6,0,41.0308,92.911
previous,P-0031,7,0,41.1837,92.911
previous,P-0031,8,0,41.141,92.911
previous,P-0031,9,0,41.337,92.911
previous,P-0031,0,1,39.8371,92.911
previous,P-0031,1,1,39.8914,92.911
previous,P-0031,2,1,40.4109,92.911
previous,P-0031,3,1,40.0571,92.911
previous,P-0031,4,1,40.4839,92.911
previous,P-0031,5,1,40.9107,92.911
previous,P-0031,6,1,41.0518,92.911
previous,P-0031,7,1,40.9349,92.911
previous,P-0031,8,1,41.225,92.911
previous,P-0031,9,1,41.3582,92.911
previous,P-0031,0,2,40.1076,92.911
previous,P-0031,1,2,39.7776,92.911
previous,P-0031,2,2,40.1555,92.911
previous,P-0031,3,2,40.2308,92.911
previous,P-0031,4,2,40.7588,92.911
previous,P-0031,5,2,40.6295,92.911
previous,P-0031,6,2,40.7039,92.911
previous,P-0031,7,2,41.1009,92.911
previous,P-0031,8,2,40.9681,92.911
previous,P-0031,9,2,41.2803,92.911
previous,P-0031,0,3,39.7711,92.911
previous,P-0031,1,3,39.5437,92.911
previous,P-0031,2,3,39.9055,92.911
previous,P-0031,3,3,40.5838,92.911
previous,P-0031,4,3,40.4582,92.911
previous,P-0031,5,3,40.3836,92.911
previous,P-0031,6,3,40.7756,92.911
previous,P-0031,7,3,40.565,92.911
previous,P-0031,8,3,41.0756,92.911
previous,P-0031,9,3,41.2516,92.911
previous,P-0031,0,4,39.5598,92.911
previous,P-0031,1,4,39.6467,92.911
previous,P-0031,2,4,40.299,92.911
previous,P-0031,3,4,40.1053,92.911
previous,P-0031,4,4,40.0031,92.911
previous,P-0031,5,4,40.4843,92.911
previous,P-0031,6,4,40.8857,92.911
previous,P-0031,7,4,41.1188,92.911
previous,P-0031,8,4,40.4859,92.911
previous,P-0031,9,4,40.9555,92.911
previous,P-0031,0,5,39.4247,92.911
previous,P-0031,1,5,39.7272,92.911
previous,P-0031,2,5,39.6485,92.911
previous,P-0031,3,5,40.1814,92.911
previous,P-0031,4,5,40.4273,92.911
previous,P-0031,5,5,40.2711,92.911
previous,P-0031,6,5,40.583,92.911
previous,P-0031,7,5,40.8906,92.911
previous,P-0031,8,5,41.2059,92.911
previous,P-0031,9,5,41.2124,92.911
previous,P-0031,0,6,39.3059,92.911
previous,P-0031,1,6,39.6866,92.911
